Age,Items Purchased,Total Spent,Discount (%),Satisfaction Score,Warranty Extension,Gender,Region,Product Category,Payment Method,Revenue,Store Rating,Loyalty Score,Membership Status,Preferred Visit Time
26,2,57.70213809,44.22978619,2.15930139,0,Male,East,Mobile,Debit Card,315.568696,4.289498838,15.53057134,1,Evening
50,3,76.36057653,42.36394235,1,0,Male,West,Tablet,Cash,185.1942229,3.794568324,8.732923498,1,Evening
58,8,362.743492,13.7256508,1.271075545,1,Male,South,Accessories,Debit Card,482.4735826,3.528872798,13.35834275,0,Morning
42,6,246.8160946,25.31839054,3.333861751,1,Female,South,Television,Net Banking,807.9323177,4.074059654,17.2528011,0,Afternoon
65,13,585.2833245,5,5,1,Male,South,Television,Credit Card,2685.009716,4.149056646,32.95342736,0,Morning
30,14,452.5415694,5,5,0,Female,North,Accessories,Cash,2255.678874,4.083844954,21.82355381,0,Evening
26,7,137.0781568,36.29218432,3.539736617,0,Male,West,Mobile,UPI,369.3302272,4.118544866,17.8228782,0,Afternoon
30,12,472.4130032,5,4.300350969,0,Female,East,Mobile,Debit Card,1959.626565,4.020621203,24.57165226,0,Morning
48,6,133.2754938,36.67245062,1,0,Male,West,Television,Credit Card,106.3042733,3.931545603,5.578827711,0,Afternoon
58,6,182.6582305,31.73417695,1,1,Male,West,Tablet,Credit Card,286.0182203,3.962767902,7.172686677,0,Afternoon
28,12,207.3003314,29.26996686,1.96121038,0,Male,West,Mobile,Cash,151.4021602,3.904039868,11.36544999,0,Evening
21,3,131.6573823,36.83426177,1.159392231,0,Male,East,Laptop,UPI,193.6679047,4.020472322,3.730872976,0,Evening
51,12,232.8950692,26.71049308,2.742305949,0,Female,East,Television,Cash,375.0340125,4.001214714,13.80732768,1,Evening
55,13,605.9093657,5,5,1,Female,North,Accessories,UPI,2903.609229,4.084796513,32.61378146,0,Morning
63,14,633.4729951,5,5,1,Male,West,Accessories,Net Banking,3053.965934,3.758439704,32.39845813,0,Morning
21,8,250.083174,24.9916826,1,0,Female,South,Television,Cash,399.2303445,3.57015637,12.2792333,0,Morning
55,12,492.6346458,5,5,0,Male,North,Television,Debit Card,2336.658862,3.822940286,30.86351971,0,Afternoon
36,7,256.7640431,24.32359569,2.720676555,0,Male,East,Mobile,Cash,584.0894177,3.981731164,20.63502692,0,Afternoon
23,7,301.7535324,19.82464676,2.668647455,0,Female,East,Television,Cash,572.7509405,3.831425199,12.017874,0,Evening
51,6,180.6790712,31.93209288,1,0,Male,North,Television,Net Banking,223.566703,3.872465866,8.578900427,1,Afternoon
35,5,212.5164847,28.74835153,1,1,Female,South,Laptop,Net Banking,68.31868185,3.63555697,9.397801314,1,Afternoon
30,10,311.859886,18.8140114,5,0,Female,West,Accessories,Cash,1138.117159,3.793749753,29.5732219,0,Evening
58,8,383.4704206,11.65295794,4.943981622,0,Male,West,Mobile,UPI,1574.053155,3.790089357,24.95266529,1,Morning
40,5,160.1151176,33.98848824,1,0,Female,South,Tablet,Net Banking,127.3125263,4.07854175,7.55349701,1,Evening
36,9,280.7250707,21.92749293,4.333535308,0,Male,West,Mobile,Net Banking,976.3931144,3.780962761,23.39174586,0,Afternoon
62,9,382.2976364,11.77023636,5,1,Female,East,Accessories,UPI,1849.972983,4.289121404,30.55835689,1,Evening
28,1,43.75521921,45.62447808,1,0,Female,North,Tablet,Credit Card,226.0080645,4.049771924,5.176894723,1,Afternoon
18,6,206.442714,29.3557286,5,1,Female,South,Television,Net Banking,929.0068395,3.896434956,25.35757378,1,Evening
41,7,149.0504643,35.09495357,1.923943927,0,Male,North,Laptop,Net Banking,351.1976286,3.999884053,17.9551054,0,Afternoon
24,3,94.11461425,40.58853857,1,0,Male,West,Laptop,UPI,313.457753,4.243115259,3.711169103,0,Afternoon
42,7,342.1777632,15.78222368,4.152115634,0,Female,West,Accessories,UPI,1292.069988,4.145108386,25.02056312,0,Evening
38,11,454.8996843,5,5,0,Other,East,Accessories,Cash,2257.767391,4.149729827,31.20452783,1,Afternoon
32,11,477.2976025,5,3.566382327,0,Female,East,Laptop,Cash,1849.817347,4.395511794,21.72492338,0,Afternoon
18,7,113.0422472,38.69577528,2.277540146,1,Male,West,Tablet,Credit Card,96.39835875,4.074013828,15.93564332,1,Afternoon
29,14,439.2511367,6.074886331,1.057180835,0,Female,West,Tablet,Credit Card,580.1410207,3.987702134,12.26807857,0,Evening
24,13,489.2126158,5,5,0,Female,East,Mobile,Credit Card,2369.043542,3.728971603,24.83196857,0,Morning
32,11,484.5625832,5,3.089382425,0,Male,East,Television,Debit Card,1605.46812,3.528760965,22.1493228,1,Morning
38,2,33.44915575,46.65508442,1,0,Female,South,Tablet,UPI,186.0222762,3.541114687,10.65314751,1,Evening
36,7,313.847527,18.6152473,2.910825725,0,Male,East,Television,Net Banking,777.0608955,3.6627115,15.40651933,0,Evening
46,1,34.19403279,46.58059672,1.207886184,0,Male,South,Accessories,UPI,-48.41430934,3.640014232,2.249191682,1,Morning
42,5,109.5299449,39.04700551,1.423147576,0,Male,South,Tablet,UPI,279.9653912,4.01885678,7.304565261,1,Evening
50,9,234.9353932,26.50646068,1,0,Female,North,Tablet,Credit Card,175.3491339,3.986667713,7.252903333,1,Afternoon
66,7,174.0727402,32.59272598,1,0,Female,East,Tablet,UPI,179.4454491,3.907513069,6.835100523,0,Evening
49,7,235.0604634,26.49395366,1,0,Female,South,Mobile,Debit Card,110.8921947,3.811372718,10.49223812,1,Morning
66,11,184.8989868,31.51010132,1.399630064,0,Male,North,Accessories,Net Banking,191.1848176,4.218434016,6.76514012,1,Afternoon
52,13,267.1339521,23.28660479,4.82138195,1,Male,North,Laptop,Credit Card,1139.665023,4.081309015,28.37124642,1,Morning
61,12,521.3310782,5,5,0,Female,East,Mobile,Cash,2564.839108,4.237681111,32.52529629,0,Morning
55,2,39.28227935,46.07177206,2.111651303,0,Female,East,Mobile,Net Banking,19.60515368,4.004878324,11.2584011,0,Afternoon
43,8,185.3509554,31.46490446,4.76431223,0,Female,North,Tablet,Cash,467.3372964,4.234158199,23.80295955,1,Morning
28,3,92.60391359,40.73960864,1,0,Male,South,Mobile,Cash,173.6965303,4.295119483,2.45586635,0,Morning
52,8,264.7938487,23.52061513,2.274791981,0,Female,East,Laptop,UPI,469.1486832,4.347405675,9.413978137,1,Morning
25,3,125.1791004,37.48208996,5,1,Female,North,Mobile,Net Banking,458.783822,4.203822452,21.84207509,1,Morning
63,10,306.5663493,19.34336507,5,0,Female,North,Mobile,Debit Card,1272.643655,4.30929713,23.23691381,1,Evening
31,7,298.5168322,20.14831678,1,1,Female,South,Tablet,UPI,245.8330183,3.615615358,12.55904055,0,Morning
27,2,73.28424149,42.67157585,1.507139047,0,Female,West,Accessories,Cash,175.3103873,3.482202921,7.724949879,0,Evening
19,4,75.83396352,42.41660365,1,0,Female,South,Laptop,Net Banking,6.830193746,3.936323073,11.88631292,0,Morning
63,11,225.1876038,27.48123962,3.90478226,0,Female,North,Tablet,UPI,702.6247688,3.988553487,22.88120923,0,Morning
26,6,181.7770823,31.82229177,1,0,Female,South,Mobile,Net Banking,215.402755,3.912875435,2.208443637,0,Evening
20,11,317.8024163,18.21975837,1.498807419,0,Male,East,Laptop,Credit Card,574.2921439,4.429542273,10.07774522,0,Afternoon
38,9,369.2164449,13.07835551,2.340023019,0,Female,North,Television,Debit Card,806.1983797,3.82478805,17.27012028,0,Afternoon
43,5,176.6289995,32.33710005,1,0,Female,South,Mobile,Debit Card,50.3242377,3.344169297,7.699227403,1,Afternoon
25,13,371.6005519,12.83994481,5,0,Male,South,Accessories,Debit Card,1736.916464,3.61631128,27.40629223,0,Morning
65,9,188.7894893,31.12105107,1,1,Female,South,Mobile,Cash,91.2266886,3.962027815,9.553465327,0,Afternoon
19,5,114.6964929,38.53035071,1,0,Female,South,Accessories,Cash,53.493762,4.050060659,2.988027544,0,Morning
23,10,351.4253565,14.85746435,1,0,Male,North,Television,Debit Card,299.2254929,4.361737037,9.028607023,0,Morning
45,8,238.5628654,26.14371346,4.399864301,1,Female,South,Tablet,Net Banking,806.7511945,3.857570565,26.75127286,0,Afternoon
46,13,429.2920165,7.070798347,5,1,Male,East,Tablet,Credit Card,2173.968577,4.00336911,28.16572467,0,Evening
43,13,272.6582331,22.73417669,2.072435469,0,Female,West,Tablet,Cash,551.7989476,3.924740262,14.56754306,0,Evening
42,1,38.20171883,46.17982812,1,0,Female,West,Laptop,UPI,-39.44112286,4.136794505,4.990788182,0,Evening
29,7,313.8719915,18.61280085,4.04516372,0,Female,West,Accessories,UPI,1234.606927,3.771163468,23.95195104,1,Evening
22,4,96.11153095,40.3888469,3.910079324,0,Female,East,Mobile,Cash,380.1299873,4.008328992,21.75266856,0,Afternoon
51,5,161.0149895,33.89850105,2.42737139,0,Female,West,Laptop,Debit Card,350.0125841,3.66908245,12.8511056,1,Afternoon
65,6,294.8607391,20.51392609,1.553523506,0,Other,North,Laptop,Net Banking,182.3631168,4.27184105,14.87322687,1,Afternoon
54,5,133.3173046,36.66826954,1,0,Male,North,Mobile,Credit Card,50.02407503,4.203641845,7.095371352,1,Afternoon
32,12,429.9194649,7.008053513,2.068942123,0,Female,East,Television,UPI,878.0472061,4.517283658,16.2951404,0,Evening
61,1,18.15684951,48.18431505,1,0,Male,East,Tablet,Cash,224.9507162,3.70442964,8.580286234,0,Morning
53,12,434.526301,6.547369896,3.034607964,0,Female,North,Television,Net Banking,1414.8291,4.387490079,21.28373136,1,Afternoon
32,9,163.2340086,33.67659914,2.022275498,0,Female,East,Television,Debit Card,172.3931889,3.897537984,8.886168564,0,Afternoon
60,2,97.14648047,40.28535195,1,0,Female,East,Tablet,Credit Card,-60.01592701,4.164883217,8.134252622,0,Evening
65,9,360.4337354,13.95662646,1.488044491,0,Female,North,Television,Credit Card,493.2448923,4.349769868,11.8024817,0,Evening
40,10,425.8559258,7.414407415,1.904495996,0,Male,North,Laptop,UPI,814.9452623,4.142122289,11.6712453,0,Afternoon
23,2,79.28730525,42.07126947,3.917582071,1,Male,South,Mobile,UPI,105.8135581,3.593692356,23.80210473,0,Morning
63,9,320.7646464,17.92353536,4.985621962,0,Female,South,Laptop,Cash,1275.485385,3.58868808,25.04697181,1,Afternoon
67,6,184.481684,31.5518316,5,0,Female,West,Laptop,Credit Card,892.9860262,3.92102844,25.18737327,0,Evening
61,11,495.4737512,5,5,0,Male,East,Accessories,Debit Card,2366.098079,3.85540884,28.69361382,0,Evening
60,9,436.4032353,6.359676472,3.504049536,0,Male,North,Tablet,Debit Card,1451.845135,4.153956746,18.0571778,0,Evening
62,13,422.0614587,7.793854133,5,0,Female,West,Tablet,Cash,2278.463619,3.651716284,29.16617454,0,Evening
38,6,285.6223603,21.43776397,2.790087601,0,Male,South,Laptop,Credit Card,642.1986483,3.90157698,14.81595509,0,Evening
40,6,212.4999111,28.75000889,2.566682652,1,Female,East,Tablet,UPI,337.4802518,3.821472547,15.63758248,0,Evening
60,13,439.964805,6.003519496,4.313999292,0,Female,West,Accessories,Debit Card,1763.143273,3.816704505,31.14930992,0,Afternoon
33,11,339.9758522,16.00241478,1,0,Female,East,Mobile,Net Banking,364.7297589,4.263171102,8.281946529,0,Morning
64,14,312.5510031,18.74489969,5,1,Male,West,Television,Cash,1272.329455,3.92965731,29.57142931,0,Morning
32,2,30.26037626,46.97396237,1.284611654,1,Male,East,Tablet,Debit Card,57.59805426,4.151110771,6.667547512,0,Evening
42,8,187.6217435,31.23782565,2.535863557,0,Female,East,Laptop,Net Banking,372.8631781,3.808946669,13.60871952,0,Afternoon
53,3,98.52093302,40.1479067,1,0,Other,North,Tablet,Net Banking,423.7534519,4.255384558,8.17676681,1,Afternoon
28,7,198.0901883,30.19098117,2.307757524,0,Male,East,Laptop,Debit Card,440.3923962,4.086242432,10.70314279,0,Evening
68,5,153.4849149,34.65150851,1,0,Male,South,Television,Cash,55.1945501,3.606884537,9.525497969,0,Evening
32,3,147.9680631,35.20319369,2.712839335,0,Male,North,Tablet,Net Banking,292.682704,4.212200326,12.72231793,1,Evening
21,1,27.25953297,47.2740467,1,1,Female,East,Television,Net Banking,144.676275,3.915830814,9.31743662,0,Afternoon
38,8,246.611223,25.3388777,2.838249095,0,Female,South,Laptop,Credit Card,680.8714015,3.854406941,15.55517301,0,Afternoon
30,3,59.01913289,44.09808671,1.71333827,0,Male,South,Accessories,Credit Card,-53.91342953,3.535384289,6.682305557,1,Morning
39,2,33.35704127,46.66429587,1,0,Male,West,Accessories,Credit Card,-73.91994454,3.690094398,5.638989917,0,Morning
36,1,42.13933301,45.7860667,1.163128915,1,Female,North,Mobile,Net Banking,123.5687565,3.921379033,1.518714166,1,Morning
51,4,139.8956445,36.01043555,1,0,Female,North,Laptop,Net Banking,75.74448894,3.969912156,3.177123571,0,Morning
31,13,541.1206867,5,3.479553326,1,Female,West,Laptop,Cash,1760.894424,3.774879161,24.2312123,1,Morning
21,8,161.9615837,33.80384163,2.093050079,0,Female,West,Laptop,UPI,293.1087118,4.002596488,15.61638038,0,Evening
65,13,455.1820909,5,5,0,Female,West,Accessories,Credit Card,2291.191086,3.918420362,27.78874549,1,Afternoon
69,3,71.63245981,42.83675402,1,0,Female,North,Accessories,UPI,67.05446108,4.217782071,9.541726426,1,Morning
63,14,321.7502903,17.82497097,4.261544173,0,Female,South,Accessories,Credit Card,982.4400464,3.604759435,23.28623704,0,Evening
44,1,15.40341049,48.45965895,1,0,Female,South,Tablet,Credit Card,5.081602064,3.795501735,5.700460377,0,Afternoon
46,4,78.2477013,42.17522987,1,0,Male,East,Tablet,Cash,-20.79397355,4.251307035,6.354410944,0,Morning
64,9,232.4194551,26.75805449,1,0,Male,North,Accessories,Cash,276.4010164,4.259048044,11.91643371,0,Evening
45,13,248.1798361,25.18201639,1,0,Female,North,Television,Debit Card,440.7328481,4.362153226,10.13480899,0,Morning
52,1,49.50504541,45.04949546,2.427301105,1,Male,West,Tablet,Credit Card,144.8224178,3.798925808,12.02168296,0,Morning
25,12,309.6257124,19.03742876,3.161983872,0,Female,North,Tablet,Credit Card,886.750428,4.10413257,26.2121689,1,Afternoon
33,14,273.8587339,22.61412661,1.973030535,0,Male,North,Tablet,Credit Card,549.4404438,4.304285736,12.43374046,1,Evening
59,11,241.6466904,25.83533096,2.183490199,0,Female,South,Tablet,Cash,576.1220263,3.612337061,13.37988744,0,Afternoon
53,2,71.13922598,42.8860774,1.689815909,0,Female,North,Mobile,Credit Card,60.47237476,4.175863172,10.15785253,1,Morning
47,9,155.17371,34.482629,2.432726093,0,Female,South,Tablet,Debit Card,292.0311109,3.837388829,12.45319901,0,Morning
35,2,90.37038911,40.96296109,1,0,Male,South,Television,Net Banking,198.1983955,3.721916124,10.05607282,0,Morning
19,13,632.4823541,5,5,1,Other,North,Mobile,Debit Card,2960.121419,4.031033519,31.03801985,0,Afternoon
66,3,70.90847917,42.90915208,2.650010066,0,Male,South,Tablet,Net Banking,6.374950845,3.669953838,15.90154306,1,Morning
30,7,215.2733408,28.47266592,2.979477466,0,Male,West,Laptop,Cash,462.2714571,3.624435106,8.822846094,0,Evening
21,3,47.32411736,45.26758826,1,1,Male,South,Mobile,UPI,201.5408717,3.855473995,5.867595937,0,Morning
43,9,336.8237208,16.31762792,4.682879398,0,Female,North,Tablet,Cash,1383.976611,4.366879672,25.77391688,0,Afternoon
42,6,176.9244722,32.30755278,2.397779566,0,Male,West,Television,UPI,290.5433743,3.799002673,13.97234492,0,Morning
47,3,73.35613894,42.66438611,2.855161533,0,Female,West,Accessories,Net Banking,271.6592723,4.447513592,11.5355942,0,Evening
28,9,200.1536898,29.98463102,3.800659652,0,Female,North,Tablet,UPI,637.9662033,4.048298266,20.4565524,1,Evening
24,1,37.89080772,46.21091923,1,0,Female,East,Laptop,Net Banking,-7.314206337,3.851663808,5.92978794,0,Afternoon
48,10,295.6759609,20.43240391,1,1,Female,South,Television,UPI,266.2792064,3.95394289,6.886722768,0,Morning
61,3,63.86422535,43.61357747,1,0,Female,South,Mobile,Net Banking,-16.40394052,3.924189769,7.429729364,1,Afternoon
27,1,39.11881785,46.08811821,2.343465559,0,Female,East,Television,UPI,113.7615375,4.133980602,12.30128433,0,Evening
56,2,69.55505981,43.04449402,1,0,Female,West,Tablet,Net Banking,153.2490989,4.114272338,7.606093544,1,Afternoon
30,12,540.6422631,5,5,1,Male,East,Laptop,Debit Card,2372.248111,3.813642955,33.33639495,1,Morning
48,8,152.8932517,34.71067483,2.254018699,0,Male,North,Television,Credit Card,172.985437,4.274593634,15.96862991,1,Morning
24,7,297.4883175,20.25116825,5,0,Male,East,Television,Debit Card,1404.076863,3.720142757,26.82845647,1,Evening
66,2,77.14617508,42.28538249,1.132139132,0,Male,West,Accessories,Cash,66.85367989,4.113115606,5.241009387,1,Evening
59,2,38.05076558,46.19492344,1,0,Female,North,Accessories,UPI,236.3444062,4.399107567,10.19393379,0,Evening
59,9,353.8685299,14.61314701,1.619975378,0,Female,North,Tablet,Net Banking,411.981263,4.408688421,8.884761174,1,Evening
53,13,395.9040164,10.40959836,1.595049121,0,Female,North,Mobile,Debit Card,562.5717759,4.18945789,10.67396416,0,Evening
37,13,624.9680774,5,5,1,Male,South,Mobile,Debit Card,3040.363924,4.005430645,30.76626619,1,Morning
21,6,119.7383836,38.02616164,1,0,Female,South,Laptop,Net Banking,92.34752962,3.833573174,3.626569606,0,Morning
24,5,187.4958434,31.25041566,1,0,Female,North,Tablet,UPI,305.4477037,4.476631024,7.213360088,0,Morning
18,10,283.6930159,21.63069841,5,0,Male,East,Mobile,Cash,1149.806206,3.938238361,31.4822406,1,Afternoon
61,6,290.9310808,20.90689192,1,0,Female,South,Television,Cash,351.3151033,3.735410995,2.171464037,0,Afternoon
62,9,238.942092,26.1057908,5,0,Other,West,Tablet,Cash,823.6198586,3.985528617,25.84043375,0,Evening
59,11,535.4415752,5,5,1,Male,South,Television,Net Banking,2619.787266,3.547589786,30.71263868,0,Morning
64,7,325.8640335,17.41359665,5,0,Female,East,Laptop,Debit Card,1364.218525,3.952674562,32.95253861,0,Evening
30,10,244.6341324,25.53658676,1.058808109,0,Male,South,Tablet,Cash,142.7298821,3.789814228,3.259153684,0,Morning
39,10,431.2396219,6.876037811,4.997297977,0,Male,East,Laptop,Debit Card,2103.507591,3.732685701,31.90587387,0,Morning
38,14,697.8460589,5,4.423718322,1,Female,East,Accessories,Cash,3118.939075,4.019765343,28.60716301,0,Morning
39,9,214.5888457,28.54111543,3.967702527,0,Female,South,Laptop,Cash,598.8927053,3.898940955,22.47165385,1,Morning
45,4,121.1488037,37.88511963,1.063518474,0,Female,East,Accessories,UPI,172.3090166,4.167269144,10.21220597,1,Morning
26,2,66.41265156,43.35873484,1,0,Male,East,Tablet,Net Banking,66.10740057,3.700405936,5.26905678,0,Morning
43,12,303.871077,19.6128923,1,0,Female,West,Television,UPI,304.9892947,4.102646847,7.940794135,1,Morning
26,8,124.2741551,37.57258449,1,0,Male,North,Television,Debit Card,211.5672658,3.784691825,6.647711571,0,Afternoon
32,4,90.81809419,40.91819058,1,0,Female,North,Television,Debit Card,247.8353792,4.018641738,6.512225628,0,Afternoon
27,13,323.2812824,17.67187176,5,0,Male,South,Laptop,Net Banking,1504.944875,4.208327643,24.96672131,1,Evening
41,9,274.7339059,22.52660941,1.941672202,0,Female,East,Tablet,Cash,388.3187632,4.03078869,12.94146561,0,Morning
59,4,83.95434698,41.6045653,1,0,Female,South,Tablet,Net Banking,-35.40314291,3.590947714,7.141845601,1,Evening
25,8,364.5112199,13.54887801,4.956220915,1,Female,South,Accessories,Cash,1410.68451,3.527525244,23.58539353,0,Afternoon
41,9,357.0470068,14.29529932,5,1,Male,North,Tablet,Credit Card,1643.332582,3.946732079,31.16362931,1,Morning
33,13,233.7662173,26.62337827,4.987671483,0,Female,East,Television,Credit Card,852.9046232,3.810565965,30.02151215,0,Afternoon
66,9,339.7791221,16.02208779,1.453121213,1,Female,South,Tablet,Net Banking,570.8647124,3.994861912,11.42235721,1,Afternoon
43,10,378.7797667,12.12202333,1,0,Female,South,Accessories,Credit Card,279.3976281,3.909580779,4.754180815,0,Evening
44,4,193.8709643,30.61290357,5,1,Female,North,Tablet,Credit Card,767.2272347,4.413483238,24.99225653,0,Morning
54,1,15.1057305,48.48942695,4.689040528,1,Male,North,Tablet,Debit Card,-90.53975001,3.988308074,16.61929602,0,Evening
21,3,71.03290723,42.89670928,1.087236265,1,Male,North,Television,Cash,144.5639549,3.801391021,5.073447104,0,Morning
67,9,427.254316,7.2745684,1.731566669,0,Male,South,Tablet,Credit Card,775.1306208,3.927804815,10.18994314,0,Morning
41,4,190.4987482,30.95012518,3.831440549,0,Female,East,Laptop,UPI,444.0314324,3.987187485,20.85832712,1,Morning
36,5,201.1026234,29.88973766,1.795058862,0,Female,North,Accessories,Debit Card,322.3159572,4.040782592,13.99078247,1,Afternoon
53,7,292.6120137,20.73879863,2.70015789,0,Male,North,Accessories,Cash,883.1760666,4.399138489,14.91993018,1,Afternoon
56,5,91.00951764,40.89904824,2.699012863,0,Female,East,Accessories,Debit Card,263.9749912,4.259722004,15.63850355,1,Evening
27,4,131.9426169,36.80573831,1.988175662,1,Male,South,Tablet,UPI,511.2904634,4.14474673,10.99755677,1,Evening
42,2,46.21080939,45.37891906,1,0,Male,South,Laptop,Cash,90.56227546,3.593774694,2.750371334,1,Evening
35,2,42.68526305,45.73147369,1,0,Male,East,Accessories,Net Banking,130.9788156,4.245852373,9.654366226,1,Afternoon
36,13,563.6880011,5,5,0,Female,North,Mobile,Net Banking,2679.899696,4.277929438,33.11925809,1,Afternoon
53,13,256.4423522,24.35576478,3.584927967,0,Female,West,Television,Debit Card,770.0474428,3.775470716,17.16343725,0,Morning
27,4,125.6112292,37.43887708,1.780145441,1,Male,East,Mobile,Net Banking,92.27828321,4.241942363,11.50225823,0,Morning
50,10,478.5023839,5,5,1,Female,West,Mobile,Cash,2413.441657,3.722999756,29.1624034,0,Evening
67,13,279.5535853,22.04464147,2.072101877,0,Male,South,Accessories,UPI,421.0098193,3.674449432,14.6937042,0,Morning
22,10,492.2976983,5,5,0,Male,South,Mobile,UPI,2555.035908,3.980665741,25.89963084,0,Morning
64,13,647.4010335,5,1,1,Male,West,Mobile,Net Banking,530.4152995,3.776943893,10.42897909,1,Afternoon
66,9,310.0194037,18.99805963,2.20089365,0,Male,North,Laptop,Credit Card,572.2104688,4.281268446,15.16581883,0,Afternoon
52,8,167.6399672,33.23600328,3.20420549,0,Female,West,Television,Credit Card,383.7348574,3.80026516,14.43432808,0,Afternoon
61,3,78.19101323,42.18089868,1,0,Female,North,Tablet,Credit Card,-16.59044757,4.234751001,6.558814694,1,Evening
51,14,418.001488,8.199851199,3.247560097,0,Male,East,Accessories,Net Banking,1319.636145,4.049270296,19.41317311,0,Afternoon
50,9,232.4371307,26.75628693,1,0,Male,South,Accessories,Net Banking,166.9020507,3.608287903,7.456105647,0,Evening
38,14,347.5114341,15.24885659,5,0,Male,South,Mobile,Net Banking,1663.026258,3.841494946,31.53371785,0,Morning
34,5,245.1401991,25.48598009,3.548328538,0,Male,West,Tablet,Cash,616.9322184,3.794819486,28.31254683,0,Morning
39,11,224.0454586,27.59545414,3.891283781,0,Female,East,Tablet,Credit Card,723.3410052,3.80873892,21.93079181,0,Morning
65,3,121.9994304,37.80005696,1,0,Male,West,Tablet,Debit Card,117.2845113,3.677221684,5.655439359,0,Morning
54,5,75.07180065,42.49281993,1,1,Female,West,Accessories,Cash,71.83856027,3.67946213,11.54428755,0,Afternoon
32,13,466.2631146,5,4.10240913,0,Male,West,Accessories,Cash,1876.309852,3.778678955,28.57533499,1,Morning
52,10,470.5800514,5,4.144657101,0,Male,North,Laptop,Net Banking,1973.697072,4.314840377,30.75813653,1,Afternoon
45,13,326.0100128,17.39899872,2.028045041,0,Female,South,Accessories,Net Banking,407.3955604,3.527234922,14.11506147,0,Morning
24,4,85.97363654,41.40263635,1,1,Male,South,Accessories,Cash,105.1410095,3.816702187,8.308952744,1,Morning
49,8,302.4703426,19.75296574,4.723992991,0,Male,West,Laptop,Net Banking,1114.045593,3.97495154,26.78969386,0,Afternoon
28,13,519.2336403,5,1.366633697,1,Male,North,Accessories,Credit Card,649.1408505,4.400101564,12.19493788,0,Evening
27,12,468.972818,5,5,0,Male,South,Mobile,Cash,2301.980334,3.690999497,30.02123784,0,Afternoon
26,5,130.880454,36.9119546,2.27648679,0,Male,North,Mobile,Cash,347.9708399,4.232535489,13.94045416,1,Evening
31,10,238.2708408,26.17291592,2.298044616,0,Male,East,Laptop,Cash,609.3582739,3.768938908,14.09619941,0,Afternoon
30,12,581.485896,5,5,1,Female,North,Laptop,Net Banking,2753.875966,3.939576735,34.98067789,0,Evening
42,8,378.5238623,12.14761377,1,1,Female,North,Mobile,Cash,97.67258233,4.272488491,10.51186995,0,Evening
19,9,279.0547321,22.09452679,1.461145511,0,Female,East,Tablet,Debit Card,374.6719466,4.413723841,10.70063334,1,Afternoon
52,4,178.4671413,32.15328587,1.542520548,0,Male,South,Accessories,Debit Card,54.96124448,3.93206786,9.981217748,0,Evening
24,7,215.819252,28.4180748,4.889313261,1,Female,South,Television,Credit Card,849.4687994,3.556908909,25.32927078,1,Afternoon
38,2,59.70723127,44.02927687,1,0,Male,North,Television,Cash,-6.496265859,3.974424647,2.34301569,0,Evening
35,6,122.920219,37.7079781,2.129311532,0,Male,North,Laptop,Cash,247.2749856,4.323184781,14.87833042,0,Morning
20,8,239.3936958,26.06063042,1.214778966,0,Male,East,Television,Net Banking,179.6872912,4.144154893,11.45567904,0,Morning
59,12,405.7151142,9.428488579,5,1,Female,East,Tablet,UPI,1770.879614,4.010951262,25.73616882,0,Morning
56,7,110.5135602,38.94864398,4.459614788,0,Male,South,Television,UPI,236.9158945,3.757870146,20.14722368,0,Afternoon
58,7,213.8076863,28.61923137,4.129130246,0,Male,South,Mobile,Cash,719.8783861,3.904450957,24.88373988,0,Evening
66,8,338.7797412,16.12202588,3.224885436,0,Male,East,Laptop,Credit Card,834.2055811,3.793722704,18.55156936,0,Morning
28,7,271.6112838,22.83887162,4.067094533,1,Male,North,Television,Debit Card,956.9689297,4.405488152,20.08165238,0,Afternoon
56,5,186.1524731,31.38475269,3.01655864,1,Male,East,Accessories,Cash,613.0262654,4.070742325,12.13079363,0,Afternoon
41,7,327.84108,17.215892,4.291586143,0,Male,South,Laptop,Cash,1381.842158,3.638710727,23.34959512,0,Evening
63,13,203.2045645,29.67954355,4.255952366,0,Male,North,Tablet,Credit Card,498.5045683,4.183125904,23.70360948,0,Afternoon
36,14,482.9533172,5,5,0,Male,West,Mobile,Credit Card,2209.307893,4.594073366,28.98169855,0,Afternoon
21,10,425.5720969,7.442790306,4.001403776,0,Male,West,Television,UPI,1674.266427,3.841298501,20.28368541,0,Evening
43,3,101.8402152,39.81597848,2.302160275,1,Male,East,Mobile,Cash,84.27591717,4.112604329,10.7642031,1,Morning
55,5,131.6817217,36.83182783,1,0,Male,South,Tablet,Cash,195.0590602,3.966869829,7.982048409,0,Evening
59,7,138.3813884,36.16186116,1,0,Female,North,Television,Net Banking,-32.68875448,4.238462114,11.13289897,0,Morning
49,9,414.5823676,8.541763238,3.606836165,0,Male,West,Laptop,Debit Card,1410.448565,3.819606723,22.31966612,0,Morning
56,2,62.95336747,43.70466325,1,0,Male,North,Laptop,Net Banking,179.8510272,4.054402902,8.72797254,1,Morning
62,4,182.9361276,31.70638724,1,0,Male,North,Accessories,Net Banking,19.73395695,4.16507043,8.992334202,0,Morning
63,12,426.0578914,7.394210858,5,0,Male,North,Tablet,Debit Card,2011.080083,4.171445651,27.51812236,1,Afternoon
53,7,270.1770686,22.98229314,1,0,Male,North,Television,Cash,245.0488192,4.455000109,10.5146424,0,Morning
